cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/17/2016,10/23/2016,"USC Dornsife/LA Times","",3024,"lv",.0348359,45.11,43.77,,,46.01536,40.54919,,,"","http://latimes.com/politics/",47239,73925,10/24/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Michigan",10/17/2016,10/25/2016,"SurveyMonkey","C-",1663,"lv",.0346613,44,40,9,,43.09342,39.23551,6.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47495,74287,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Connecticut",9/9/2016,9/29/2016,"Ipsos","A-",455,"lv",.0346486,52.01,34.09,,,52.22423,32.87288,,,"","http://www.reuters.com/statesofthenation/",46342,72470,10/3/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/10/2016,9/13/2016,"YouGov","B",1087,"rv",.0345741,42,40,5,,45.637,42.19335,3.088523,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cx4orjzwhb/econTabReport.pdf",45740,71423,9/14/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Minnesota",10/10/2016,10/14/2016,"Google Consumer Surveys","B",597,"lv",.0345145,35.74,30.31,7.23,,41.19285,36.81635,5.509166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46979,73468,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/16/2016,10/18/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1500,"lv",.0343208,42,42,7,,42.80392,42.80659,6.160235,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct19",47065,73647,10/19/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",8/10/2016,8/12/2016,"YouGov","B",1194,"lv",.0342983,45,40,5,,47.17909,41.37246,3.673816,,"","http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/",44848,68734,8/14/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Montana",9/16/2016,10/6/2016,"Ipsos","A-",149,"lv",.0341905,34.26,57.98,,,32.32357,55.1079,,,"","http://www.reuters.com/statesofthenation/",46656,72950,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/3/2016,10/7/2016,"Ipsos","A-",1103,"lv",.0338785,43.2,37.3,,,42.12157,36.44274,,,"","http://polling.reuters.com/#poll/TM651Y15_DS_13/filters/LIKELY:1",46750,73080,10/11/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"West Virginia",9/16/2016,10/6/2016,"Ipsos","A-",165,"lv",.0338364,36.37,55.31,,,35.99946,54.04649,,,"","http://www.reuters.com/statesofthenation/",46677,72971,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",9/23/2016,10/6/2016,"Ipsos","A-",617,"lv",.0336664,42.22,49.06,,,41.22422,47.68573,,,"","http://www.reuters.com/statesofthenation/",46634,72928,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",8/17/2016,8/22/2016,"Cherry Communications","C",608,"lv",.0335036,41,44,9,,44.17502,45.90219,5.157101,,"","http://www.flchamber.com/politicians-parties-and-plaintiff-trial-lawyers-are-unknown-or-unliked-in-new-florida-chamber-of-commerce-statewide-poll/",44983,69017,8/24/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Virginia",9/16/2016,9/29/2016,"Ipsos","A-",849,"lv",.0333498,48.26,40.35,,,47.90824,38.84474,,,"","http://www.reuters.com/statesofthenation/",46377,72505,10/3/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"South Carolina",10/17/2016,10/25/2016,"SurveyMonkey","C-",1900,"lv",.0331255,43,45,7,,42.09007,44.14588,4.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47513,74305,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Ohio",10/17/2016,10/25/2016,"SurveyMonkey","C-",1951,"lv",.0330596,40,45,8,,39.09311,44.22703,5.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47508,74300,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Missouri",10/10/2016,10/14/2016,"Google Consumer Surveys","B",608,"lv",.0329888,37.93,26.95,7.76,,43.34705,33.3648,6.039166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46980,73469,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Nebraska",10/4/2016,10/9/2016,"Google Consumer Surveys","B",233,"lv",.0327879,26.88,39.06,4.57,,32.75711,45.48977,2.513424,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46715,73019,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Mississippi",9/16/2016,10/6/2016,"Ipsos","A-",198,"lv",.0321573,39.96,51.09,,,40.26107,50.69205,,,"","http://www.reuters.com/statesofthenation/",46654,72948,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"New Jersey",5/31/2016,6/3/2016,"YouGov","B",1194,"lv",.0320471,49,34,,,49.96832,33.77876,,,"","https://today.yougov.com/news/2016/06/04/democratic-primary-clinton-faces-close-race-califo/",44194,66170,6/5/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/11/2016,10/17/2016,"CVOTER International","C+",1326,"lv",.0318396,50.53,45.65,,,47.96208,41.78489,,,"","http://www.upi.com/Top_News/US/2016/10/19/UPICVoter-poll-Clinton-leads-Trump-by-488-points-going-into-final-debate/5031476878558/",47066,73652,10/19/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",6/26/2016,6/28/2016,"OnMessage Inc.","C+",800,"lv",.0317001,45,47,,,46.39714,46.50706,,,"","http://letsgettowork.net/wp-content/uploads/2016/07/LGTW_Statewide_Topline_Deck.pdf",44553,67852,7/11/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",10/17/2016,10/25/2016,"SurveyMonkey","C-",2148,"lv",.0316741,40,47,8,,39.09233,46.2062,5.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47516,74308,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",8/6/2016,8/7/2016,"JMC Enterprises","C",615,"lv",.0311915,44,37,7,,46.24235,39.2418,4.80749,,"","http://winwithjmc.com/wp-content/uploads/2016/08/Georgia-Executive-Summary.pdf",44789,68585,8/8/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/19/2016,10/21/2016,"The Times-Picayune/Lucid","",2438,"lv",.0310318,43,37,7,,43.21227,39.41592,5.40855,,"","https://luc.id/2016-presidential-tracker/",47256,73956,10/24/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",8/1/2016,8/3/2016,"Suffolk University","B+",500,"lv",.0308655,43.2,38.8,3.8,,45.53472,41.09178,2.327366,,"","http://www.suffolk.edu/documents/SUPRC/8_4_2016_marginals.pdf",44768,68499,8/4/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/10/2016,8/16/2016,"Public Religion Research Institute","",1630,"rv",.0307572,48,35,,,48.37042,37.75788,,,"","http://www.prri.org/research/lgbt-2016-presidential-election/?test=true",44986,69020,8/25/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",8/17/2016,8/17/2016,"Opinion Savvy/InsiderAdvantage","C-",730,"lv",.0306842,42.8,43,10.8,,44.24974,43.9707,7.648672,,"","http://opinionsavvy.com/2016/08/18/poll-dead-heat-in-georgia/",44889,68827,8/18/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",6/19/2016,6/24/2016,"National Journal","A",1000,"a",.0306813,44,35,,,45.71378,37.76137,,,"","http://heartlandmonitor.com/wp-content/uploads/2016/07/Topline_Allstate_Heartland-Monitor-Poll-XXVI_D1client_062816.pdf",44571,67912,7/13/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"California",10/17/2016,10/25/2016,"SurveyMonkey","C-",1923,"lv",.0305936,54,31,8,,53.09353,30.23842,5.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47477,74269,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",10/17/2016,10/25/2016,"SurveyMonkey","C-",2235,"lv",.0303766,44,47,7,,43.08997,46.14322,4.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47483,74275,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Maine CD-2",8/17/2016,8/20/2016,"Maine People's Resource Center","C",399,"lv",.0303727,37.8,33.6,10.5,,41.37677,35.66722,7.060051,,"","http://mprc.me/research/0816_presidential.pdf",45798,71485,9/14/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Michigan",10/10/2016,10/14/2016,"Google Consumer Surveys","B",581,"lv",.0303279,33.6,33.62,6.68,,39.03554,40.08209,4.959166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46978,73467,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",9/16/2016,10/6/2016,"Ipsos","A-",197,"lv",.0300547,31.01,55.22,,,29.31379,52.61554,,,"","http://www.reuters.com/statesofthenation/",46642,72936,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Alaska",10/4/2016,10/9/2016,"Google Consumer Surveys","B",60,"lv",.0300418,29.97,27.17,17.1,,35.89701,33.66437,15.04342,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46686,72990,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/25/2016,9/29/2016,"Ipsos","A-",2088,"lv",.0299451,41.1,37.9,6.5,,42.71579,38.77855,4.796285,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46306,72406,9/30/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"North Dakota",9/16/2016,10/6/2016,"Ipsos","A-",100,"lv",.0298708,30.32,43.17,,,28.62444,40.49857,,,"","http://www.reuters.com/statesofthenation/",46664,72958,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Virginia",10/10/2016,10/14/2016,"Google Consumer Surveys","B",530,"lv",.0298664,40.76,28.22,8.59,,46.17498,34.62951,6.869166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47001,73490,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Nebraska",9/16/2016,10/6/2016,"Ipsos","A-",221,"lv",.0297872,31.75,47.56,,,30.54901,45.47075,,,"","http://www.reuters.com/statesofthenation/",46657,72951,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"New Hampshire",7/29/2016,8/1/2016,"MassINC Polling Group","A-",609,"lv",.0297406,47,32,8,,49.93803,34.75971,4.421021,,"","http://www.wbur.org/politicker/2016/08/04/clinton-over-trump-new-hampshire-poll",44765,68494,8/4/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Indiana",10/10/2016,10/14/2016,"Google Consumer Surveys","B",665,"lv",.0297363,38.24,32.72,7.76,,43.65148,39.12056,6.039166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46971,73460,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",7/13/2016,7/18/2016,"Greenberg Quinlan Rosner (Democracy Corps)","B-",900,"lv",.0296984,43,40,11,,44.78944,42.61275,7.159903,,"","http://www.democracycorps.com/attachments/article/1037/Dcor_July%20National_E%20Alert_7.19.2016_final.pdf",44625,68054,7/19/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Vermont",6/26/2016,6/29/2016,"Fairbank, Maslin, Maullin, Metz & Associates","B-",600,"rv",.0296405,39,24,10,,44.99401,27.41374,6.354238,,"","https://vtdigger.org/2016/07/07/poll-clinton-has-15-point-edge-over-trump-in-vermont/",44514,67763,7/7/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Arkansas",9/16/2016,10/6/2016,"Ipsos","A-",309,"lv",.0296107,37.87,53.01,,,37.53543,51.84097,,,"","http://www.reuters.com/statesofthenation/",46635,72929,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",10/10/2016,10/14/2016,"Google Consumer Surveys","B",519,"lv",.0295825,40.02,30.69,7.81,,45.46156,37.16748,6.089166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46959,73448,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Colorado",10/10/2016,10/14/2016,"Google Consumer Surveys","B",496,"lv",.0294923,42.95,23.66,11.42,,48.40932,30.18291,9.699166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46961,73450,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",9/30/2016,10/6/2016,"Ipsos","A-",979,"lv",.0294458,48.55,43.74,,,48.28872,43.47206,,,"","http://www.reuters.com/statesofthenation/",46640,72934,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"New York",8/9/2016,9/1/2016,"SurveyMonkey","C-",1405,"rv",.0293238,51,31,8,,53.97894,33.51968,1.74675,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45374,70580,9/6/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"North Carolina",10/10/2016,10/14/2016,"Google Consumer Surveys","B",559,"lv",.029259,35.61,38.39,5.17,,41.00607,44.75114,3.449166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46983,73472,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Maine CD-1",8/17/2016,8/20/2016,"Maine People's Resource Center","C",442,"lv",.0291807,45.2,30.9,9.4,,48.96048,33.1206,5.960051,,"","http://mprc.me/research/0816_presidential.pdf",45797,71484,9/14/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/16/2016,10/22/2016,"USC Dornsife/LA Times","",3028,"lv",.0291086,44.14,44.45,,,45.04094,41.27123,,,"","http://latimes.com/politics/",47233,73914,10/23/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Delaware",9/16/2016,10/6/2016,"Ipsos","A-",131,"lv",.0290858,46.26,35.62,,,45.54214,34.05093,,,"","http://www.reuters.com/statesofthenation/",46639,72933,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Virginia",10/17/2016,10/25/2016,"SurveyMonkey","C-",2459,"lv",.0290529,48,39,9,,47.09221,38.20321,6.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47519,74311,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Missouri",7/23/2016,7/24/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"lv",.0289294,41,40,,,40.20782,39.11977,,,"","http://www.stltoday.com/online/missouri-presidential-and-senate-poll/pdf_ea922fa3-95f2-55e3-a1df-5ce1ab4e2a2f.html",44706,68310,7/29/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",10/4/2016,10/9/2016,"Google Consumer Surveys","B",150,"lv",.0288666,24.82,32.89,9.66,,30.71432,39.34204,7.603423,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46699,73003,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Pennsylvania",10/10/2016,10/14/2016,"Google Consumer Surveys","B",717,"lv",.0288246,38.86,36.06,6.87,,44.27133,42.46017,5.149166,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46994,73483,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Pennsylvania",10/17/2016,10/25/2016,"SurveyMonkey","C-",2131,"lv",.0287993,48,42,6,,47.092,41.19747,3.087867,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47511,74303,10/26/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/30/2016,10/4/2016,"Ipsos","A-",1242,"lv",.0287908,42.4,36.2,7.6,,43.53347,37.20337,6.185862,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46550,72813,10/7/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Oklahoma",10/4/2016,10/9/2016,"Google Consumer Surveys","B",226,"lv",.0287542,33.48,41.63,6.24,,39.29635,47.98111,4.183423,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46722,73026,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"South Dakota",9/16/2016,10/6/2016,"Ipsos","A-",113,"lv",.0286701,35.73,45.45,,,34.52101,43.32588,,,"","http://www.reuters.com/statesofthenation/",46670,72964,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",9/23/2016,9/29/2016,"Ipsos","A-",317,"lv",.0284396,38.11,50.98,,,37.33537,49.46158,,,"","http://www.reuters.com/statesofthenation/",46345,72473,10/3/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Michigan",7/11/2016,7/15/2016,"Marketing Resource Group (MRG)","C+",800,"lv",.0284338,34,29,3,,38.99461,31.8596,1.267467,,"","http://mrgmi.com/2016/07/michigan-poll-trump-trails-clinton-by-five-percent-heading-into-gop-convention/",44619,68031,7/18/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"South Carolina",9/16/2016,9/29/2016,"Ipsos","A-",240,"lv",.0282768,44.41,49,,,44.35141,47.89427,,,"","http://www.reuters.com/statesofthenation/",46372,72500,10/3/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"New Mexico",9/16/2016,10/6/2016,"Ipsos","A-",159,"lv",.0282412,49.11,35.93,,,44.96857,30.88615,,,"","http://www.reuters.com/statesofthenation/",46661,72955,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Arkansas",10/4/2016,10/9/2016,"Google Consumer Surveys","B",180,"lv",.0282139,34.69,40.24,2.85,,40.52079,46.60981,.7934235,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46688,72992,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/28/2016,10/2/2016,"Ipsos","A-",1433,"lv",.0282076,42.5,36.7,7.4,,43.82375,37.65746,5.861119,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46453,72639,10/4/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/1/2016,10/5/2016,"Ipsos","A-",1119,"lv",.0280807,43.4,36.2,7.5,,44.4361,37.22772,6.152033,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46552,72812,10/7/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",10/10/2016,10/16/2016,"CVOTER International","C+",1325,"lv",.0280211,50.22,45.53,,,47.67982,41.63869,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46882,73342,10/17/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Iowa",6/10/2016,6/22/2016,"Evolving Strategies","",601,"lv",.0278641,38,36,16,,40.19346,40.6663,10.67642,,"","https://ballotpedia.org/Ballotpedia%27s_battleground_poll,_2016",44448,67500,6/29/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Kansas",9/16/2016,10/6/2016,"Ipsos","A-",374,"lv",.0277816,34.85,55.3,,,33.44772,52.99763,,,"","http://www.reuters.com/statesofthenation/",46646,72940,10/10/16,"14:44:07 28 Oct 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",6/13/2016,6/14/2016,"Leland Beatty","",998,"rv",.0276961,29.7,36.8,2.6,,34.82444,41.98554,.4948573,,"","http://www.lelandbeatty.com/uploads/1/4/2/1/14214393/txg16beattypollresultsfinalresults.pdf",44395,67358,6/23/16,"14:44:07 28 Oct 2016"
